-6.28318530717959 0.0393558438639239 0.0393558438639239 0.0393558438639239
-6.27060635761566 0.0381411802285507 0.0379000873503058 0.0379000873503058
-6.25802740805174 0.0368619577324918 0.0364443308366878 0.0364443308366878
-6.24544845848782 0.0355199077267848 0.0349885743230697 0.0349885743230697
-6.23286950892389 0.0341168657775459 0.0335328178094517 0.0335328178094517
-6.22029055935997 0.0326547692525823 0.0320770612958336 0.0320770612958336
-6.20771160979605 0.0311356547426099 0.0306213047822156 0.0306213047822156
-6.19513266023212 0.029561655320378 0.0291655482685974 0.0291655482685974
-6.1825537106682 0.0279349976412547 0.0277097917549794 0.0277097917549794
-6.16997476110428 0.0262579988890834 0.0262540352413613 0.0262540352413613
-6.15739581154036 0.0245330635713696 0.0247982787277432 0.0247982787277432
-6.14481686197643 0.0227626801680987 0.0233425222141252 0.0233425222141252
-6.13223791241251 0.0209494176387276 0.0218867657005071 0.0218867657005071
-6.11965896284859 0.0190959217921197 0.0204310091868891 0.0204310091868891
-6.10708001328466 0.017204911524423 0.018975252673271 0.018975252673271
-6.09450106372074 0.015279174930107 0.017519496159653 0.017519496159653
-6.08192211415682 0.0133215652915899 0.0160637396460349 0.0160637396460349
-6.06934316459289 0.0113349969530854 0.0146079831324169 0.0146079831324169
-6.05676421502897 0.00932244108450296 0.0131522266187988 0.0131522266187988
-6.04418526546505 0.00728692134141643 0.0116964701051807 0.0116964701051807
-6.03160631590112 0.00523150942730493 0.0102407135915626 0.0102407135915626
-6.0190273663372 0.00315932056443218 0.00878495707794454 0.00878495707794454
-6.00644841677328 0.0010735088798974 0.00732920056432648 0.00732920056432648
-5.99386946720935 -0.00102273728645061 0.00587344405070843 0.00587344405070843
-5.98129051764543 -0.00312620014541193 0.00441768753709037 0.00441768753709037
-5.96871156808151 -0.0052336372861793 0.00296193102347232 0.00296193102347232
-5.95613261851759 -0.00734178656133697 0.00150617450985426 0.00150617450985426
-5.94355366895366 -0.00944737102191589 5.04179962362086E-05 5.04179962362086E-05
-5.93097471938974 -0.0115471038951962 -0.00140533851738185 -0.00140533851738185
-5.91839576982582 -0.0136376935978603 -0.00286109503099991 -0.00286109503099991
-5.90581682026189 -0.0157158487770134 -0.00431685154461796 -0.00431685154461796
